image_name,corners,centers,left_angle,right angle
CFD-IM-621-136-N.jpg,268.3654225,67.0298441,27.97632291,27.85232062
CFD-IM-627-178-N.jpg,269.1505155,81,31.00484472,36.22752661
CFD-IM-628-176-N.jpg,281.2152201,85,31.81452017,35.62065497
CFD-IM-630-134-N.jpg,299.2022727,78.02563681,26.93076787,31.40256788
CFD-IM-632-097-N.jpg,286.1415734,82.00609733,30.67345713,33.35696989
CFD-IM-635-010-N.jpg,320.1265375,92.04890005,30.18738562,34.21477279
CFD-IM-637-007-N.jpg,338.0946613,73.10950691,23.54467767,25.22866346
CFD-IM-638-250-1-N.jpg,268.3151133,84.14867795,33.61190144,35.93528913
CFD-IM-638-250-2-N.jpg,262.3223208,87.09190548,36.04336439,37.27127015
CFD-IM-639-263-N.jpg,300.326489,96,33.38041285,37.68936576
CFD-IM-640-009-N.jpg,339.0368712,103.0048543,31.19298984,36.85176416
CFD-IM-645-001-N.jpg,288.1110897,69,25.39400046,28.45119534
CFD-IM-646-023-N.jpg,316.227766,120.0041666,38.35671274,45.23037046
CFD-IM-647-548-N.jpg,300.1066477,97.08243919,32.94123808,39.13249393
CFD-IM-648-337-N.jpg,288.1110897,88.20430828,32.9155626,35.15046564
CFD-IM-651-308-N.jpg,330.0060606,84.02380615,27.45061316,29.24229963
CFD-IM-652-191-N.jpg,332.0240955,105.1712889,31.06930731,39.99358471
CFD-IM-653-008-N.jpg,293.0836058,84,29.97901906,34.04880898
CFD-IM-654-417-N.jpg,333.1501163,102.0441081,32.48521715,35.64963321
CFD-IM-655-234-N.jpg,309.0404504,84.09518417,30.21841211,30.44377859
CFD-IM-656-273-N.jpg,290.0068965,96.00520819,34.79720834,38.27218732
CFD-IM-657-308-N.jpg,295.1084546,105.0047618,37.27809845,41.00740416
CFD-IM-658-284-N.jpg,307.3190525,91,29.44325519,35.82368277
CFD-IM-659-359-N.jpg,294.2057103,92.02173656,31.97730823,37.51851626
CFD-IM-661-254-N.jpg,301.0415254,94.02127419,32.9365233,36.63126903
CFD-IM-662-171-N.jpg,311.2715856,81,26.52409159,31.71283093
CFD-IM-663-230-N.jpg,289,80.09993758,28.3909761,33.69513414
CFD-IM-664-651-N.jpg,306.3674265,81,27.89537111,31.1665897
CFD-IM-666-372-N.jpg,300.059994,86.092973,28.42190986,36.36444127
CFD-IM-667-369-N.jpg,268.0671558,64.12487817,25.9533757,27.5323347
CFD-IM-669-111-N.jpg,274.0894015,89,33.91229158,37.14467979
CFD-IM-670-215-N.jpg,276.5230551,74.02702209,27.68892094,32.60855551
CFD-IM-671-601-N.jpg,284.0440107,82.0548597,31.45916367,32.95909207
CFD-IM-674-281-N.jpg,287.0435507,92.04890005,32.56912533,39.00445745
CFD-IM-675-015-N.jpg,280.0446393,96.02083107,34.36450111,41.59502436
CFD-IM-678-482-N.jpg,302.0016556,76.02631123,27.52310224,28.65831118
CFD-IM-679-069-N.jpg,308.1622949,104.0432602,35.89994012,38.72571692
CFD-IM-680-369-N.jpg,284.3958509,72.02777242,26.8520867,29.8205692
CFD-IM-681-253-N.jpg,310,75.02666193,25.61286434,28.9920834
CFD-IM-682-019-N.jpg,293.2882541,101.0198,34.23581962,41.77149705
CFD-IM-683-231-N.jpg,265.2282036,75.00666637,29.05859225,34.54516492
CFD-IM-684-008-N.jpg,317.0567772,103.0776406,36.67369317,35.20539982
CFD-IM-685-004-N.jpg,291.2078296,81.0246876,31.00224451,31.18531549
CFD-IM-686-097-N.jpg,304.0016447,87,30.40719016,33.18467362
CFD-IM-687-511-N.jpg,301.5377257,88.27797007,31.97629294,33.27406764
CFD-IM-688-322-N.jpg,291.3863415,108.0740487,37.36420637,43.58307883
CFD-IM-689-263-N.jpg,292.0428051,87,30.07773383,36.19478508
CFD-IM-690-282-N.jpg,312.3139446,88.09086218,30.05230037,33.06881234
CFD-IM-692-011-N.jpg,296.2853354,76.02631123,26.21758662,31.71898581
CFD-IM-694-297-N.jpg,287.0627109,84.02380615,30.82756666,34.3882611
CFD-IM-695-001-N.jpg,282.0283674,100.019998,36.24987824,41.75319976
CFD-IM-696-001-N.jpg,279.0071684,97.02061637,35.59480534,41.357953
CFD-IM-697-015-N.jpg,267.0018727,110,42.01620742,47.78155599
CFD-IM-698-011-N.jpg,262.0934948,114,42.91992146,51.81849803
CFD-IM-699-002-N.jpg,293.061427,82.09750301,29.01973751,33.64860144
CFD-IM-700-009-N.jpg,307.0146576,96.00520819,32.38862061,36.43577227
CFD-IM-701-312-N.jpg,269.1189328,94.02127419,35.76762388,40.98482981
CFD-IM-702-101-N.jpg,268.1510768,83.00602388,31.31779219,36.30732604
CFD-IM-703-182-N.jpg,295.1372562,93,33.19591283,36.87787719
CFD-IM-706-002-N.jpg,309,101,33.9376157,38.51269593
CFD-IM-707-105-N.jpg,278.0071942,75,28.37085918,32.13127721
CFD-IM-708-362-N.jpg,335.0134326,90.00555538,27.04021261,31.74272977
CFD-IM-709-103-N.jpg,313.2299475,91.13725912,31.65807173,33.25173195
CFD-IM-711-011-N.jpg,304.0805814,100.1798383,35.50041137,37.25502619
CFD-IM-712-005-N.jpg,293.061427,91.02197537,32.9129245,36.20058487
CFD-IM-715-013-N.jpg,321.0249212,106.0424443,33.70576956,39.64106294
CFD-IM-716-316-N.jpg,267.0299609,99.00505038,38.1823414,43.05380488
CFD-IM-717-110-N.jpg,273.0457837,97.0051545,37.27855891,41.04614183
CFD-IM-719-221-N.jpg,310.2321711,115.1564154,38.78682046,42.4434198
CFD-IM-720-014-N.jpg,314.0573196,136,43.52748714,50.21515446
CFD-IM-721-341-N.jpg,311.1028769,93.1933474,29.93151184,36.70720302
CFD-IM-724-010-N.jpg,298.1358751,81.05553652,28.78867543,32.1497019
CFD-IM-725-142-N.jpg,262.1545346,94.04786016,36.99561358,42.28185157
CFD-IM-726-248-N.jpg,313,79.0569415,26.07268095,30.83461525
CFD-IM-727-195-N.jpg,311.1607302,100.124922,34.41187119,36.94704137
CFD-IM-728-041-N.jpg,296.1080884,94.005319,32.8348329,37.88267384
CFD-IM-731-223-N.jpg,293.015358,108.0416586,36.76096524,44.78498463
CFD-IM-736-361-N.jpg,261.1915006,85,33.07574137,39.13163194
CFD-IM-738-191-N.jpg,339.3773711,101.0445446,29.482994,37.80473282
CFD-IM-739-012-N.jpg,286.043703,97,35.81897056,39.12895812
CFD-IM-740-273-N.jpg,278.0647407,96.02083107,35.28773188,40.61639771
CFD-IM-743-006-N.jpg,278.0881155,106.0047169,38.79160002,45.08069225
CFD-LF-200-058-N.jpg,268.0671558,107.0747403,42.23079637,44.48764544
CFD-LF-201-035-N.jpg,278.0449604,110.1135777,40.40446992,46.34437387
CFD-LF-202-065-N.jpg,284.0158446,94.005319,35.08172663,38.25749046
CFD-LF-203-066-N.jpg,274.1167634,94.04786016,35.30593059,40.56029819
CFD-LF-204-133-N.jpg,268.0466377,95.08417324,37.00075171,41.32010707
CFD-LF-205-100-N.jpg,272,80.09993758,30.5780321,34.42239807
CFD-LF-206-078-N.jpg,258.5594709,108.0740487,42.16959093,48.44283648
CFD-LF-207-198-N.jpg,276.0887538,90.02221948,32.86748507,38.10527835
CFD-LF-208-127-N.jpg,259.0019305,84.02380615,33.9602101,36.93579271
CFD-LF-209-072-N.jpg,282.2144575,83,30.33763652,35.28756421
CFD-LF-210-220-N.jpg,270.029628,96.02083107,35.78644206,42.77181695
CFD-LF-211-003-N.jpg,257.1944789,117.0170928,46.60907179,51.23998937
CFD-LF-212-066-N.jpg,269.1189328,97.0051545,36.78147081,42.87992575
CFD-LF-213-079-N.jpg,271.1180555,89.08984229,34.28945809,37.81320491
CFD-LF-214-090-N.jpg,269.3640659,94.1328848,36.53150562,40.62533393
CFD-LF-215-157-N.jpg,258.1240012,97,37.64946001,45.37414191
CFD-LF-216-121-N.jpg,252.1606631,87.05170877,35.39515695,40.86885352
CFD-LF-217-082-N.jpg,277.0288794,93,34.70504664,39.1824081
CFD-LF-218-072-N.jpg,267.3667893,100.1798383,39.3399266,42.85909863
CFD-LF-219-223-N.jpg,255.0705785,109.0412766,44.63015187,47.94288863
CFD-LF-220-120-N.jpg,263.0684322,89.02246907,35.62716767,38.63235747
CFD-LF-221-002-N.jpg,275.1472333,100.019998,36.16065694,44.49222892
CFD-LF-222-147-N.jpg,247.4550464,111.1125555,44.54185469,52.82498849
CFD-LF-223-064-N.jpg,263.4862425,88.09086218,34.43801172,39.58171627
CFD-LF-224-176-N.jpg,245.0510151,83.00602388,36.0543091,38.89885129
CFD-LF-225-164-N.jpg,255.2371446,98.00510191,39.49410634,44.66190346
CFD-LF-226-174-N.jpg,269.417891,108.0185169,41.37339167,46.133552
CFD-LF-227-054-N.jpg,269.0074348,81,30.53893155,36.82154797
CFD-LF-228-125-N.jpg,252.3350947,90.00555538,35.9553796,43.14574829
CFD-LF-229-164-N.jpg,282.0638226,97,35.6049226,40.49426753
CFD-LF-230-203-N.jpg,267.0074905,105.0190459,39.82815145,45.48708431
CFD-LF-231-260-N.jpg,268.1865023,102.0049018,37.90882038,45.95651484
CFD-LF-232-199-N.jpg,262.2746652,90.08884504,35.40403694,39.68410121
CFD-LF-233-277-N.jpg,275.116339,87.05170877,33.23751343,36.94301004
CFD-LF-234-139-N.jpg,235.2126697,105.0761629,44.90987188,51.56426676
CFD-LF-235-219-N.jpg,262.0076335,87.00574694,34.54710275,38.99337436
CFD-LF-236-221-N.jpg,263.0475242,72.0624729,29.53161105,31.74878284
CFD-LF-237-190-N.jpg,262.0076335,94.005319,37.18906145,41.96891519
CFD-LF-238-154-N.jpg,265.2282036,92.19544457,36.86989765,39.86024262
CFD-LF-239-148-N.jpg,277.0451227,80.00624976,29.46919395,35.02363713
CFD-LF-240-199-N.jpg,260.3247971,94.1328848,38.46903792,41.09234978
CFD-LF-241-188-N.jpg,260.0019231,109.0045871,42.4697835,48.37457736
CFD-LF-242-121-N.jpg,253.1600284,82.0548597,35.40303318,36.43665869
CFD-LF-243-175-N.jpg,257.0953131,89.08984229,36.9773507,39.48595391
CFD-LF-244-096-N.jpg,263.2736219,94.005319,36.24331123,42.84261749
CFD-LF-245-166-N.jpg,279.2167617,112,39.59414752,47.6010949
CFD-LF-246-129-N.jpg,267.0299609,99.00505038,36.40302348,41.50132452
CFD-LF-247-051-N.jpg,276.2607464,89.0056178,32.33493623,39.67425938
CFD-LF-248-160-N.jpg,271.1494053,79,29.8356013,35.59512915
CFD-LF-249-132-N.jpg,291.1099449,95.00526301,32.79436074,38.5911436
CFD-LF-250-169-N.jpg,260.3247971,105.0428484,41.48850896,46.68678701
CFD-LF-251-057-N.jpg,278.2588723,106.1696755,39.05313695,42.79890672
CFD-LF-252-172-N.jpg,288.9169431,119.3398508,42.66088257,47.31786709
CFD-LF-253-003-N.jpg,272.1837615,105.0047618,39.50157708,45.07127143
CFD-LF-254-125-N.jpg,262.0019084,89,35.33279734,39.49740162
CFD-LF-255-088-N.jpg,277.0884335,91.02197537,33.6235864,39.02348731
CFD-LM-200-045-N.jpg,278.2588723,71.06335202,27.2213651,30.01013764
CFD-LM-201-057-N.jpg,285.0070175,100.0049999,35.70460607,41.51644245
CFD-LM-202-072-N.jpg,270.3627193,113.1105654,44.48154147,46.20500064
CFD-LM-203-026-N.jpg,289.1729586,81.0246876,29.46152003,33.24642845
CFD-LM-204-001-N.jpg,278.2175408,86.02325267,31.52634893,37.61349544
CFD-LM-206-204-N.jpg,268.4771871,96.04686356,36.68813512,42.4262789
CFD-LM-207-004-N.jpg,266.4225966,108.1156788,42.6245829,45.73850145
CFD-LM-208-110-N.jpg,260.0076922,97.08243919,39.06351028,42.59135933
CFD-LM-209-111-N.jpg,306.022875,131.0953851,40.73557673,53.10306329
CFD-LM-210-156-N.jpg,289.1729586,95.13148795,35.9311885,36.89528346
CFD-LM-211-128-N.jpg,304.0411156,90.02221948,29.99242642,36.47644398
CFD-LM-212-143-N.jpg,260.3766503,101.0198,39.36941833,45.8895845
CFD-LM-213-061-N.jpg,304.1644292,81,27.73199279,32.00822194
CFD-LM-214-165-N.jpg,262,73.02739212,31.364759,30.9176542
CFD-LM-215-247-N.jpg,273.117191,86.092973,33.26562047,36.89033698
CFD-LM-216-082-N.jpg,248.2901528,96.02083107,38.84534342,46.33146027
CFD-LM-217-162-N.jpg,291.1099449,98.02040604,33.46630201,41.64868827
CFD-LM-218-183-N.jpg,264.3709515,80.09993758,32.12424433,35.43839712
CFD-LM-219-295-N.jpg,307.0146576,94.04786016,31.42415039,36.77670169
CFD-LM-220-329-N.jpg,287.0017422,88,32.18994081,35.93747128
CFD-LM-221-216-N.jpg,289.1729586,83.15046602,30.91806613,32.93070249
CFD-LM-222-239-N.jpg,279.1146718,69.02897942,26.18730193,28.78397551
CFD-LM-223-175-N.jpg,292.027396,84.05355436,29.81038049,34.69296342
CFD-LM-224-162-N.jpg,298,95,33.51066035,37.02909082
CFD-LM-225-130-N.jpg,294.0153057,81.0246876,28.36363736,32.55519101
CFD-LM-226-175-N.jpg,265.271559,101.2422837,40.91990507,42.57163516
CFD-LM-227-103-N.jpg,269.267525,90.02221948,33.82819178,40.58943707
CFD-LM-228-188-N.jpg,279,91.00549434,34.72462177,37.64058441
CFD-LM-229-187-N.jpg,281.3485383,94.005319,34.09928509,40.17814296
CFD-LM-230-202-N.jpg,284.0862545,114.0175425,41.36362538,46.36852805
CFD-LM-231-214-N.jpg,273.0659261,94.1328848,36.64058177,39.21594551
CFD-LM-232-204-N.jpg,262.017175,97.0051545,37.28614451,43.57560008
CFD-LM-233-171-N.jpg,266.2705391,114.0175425,40.94774378,51.43854144
CFD-LM-234-176-N.jpg,290.6217473,98.00510191,34.74445029,39.40969884
CFD-LM-235-231-N.jpg,256.1581543,93.00537619,37.84245994,42.18364857
CFD-LM-236-163-N.jpg,278.4043821,86,31.10788498,38.17643796
CFD-LM-237-264-N.jpg,281.0160138,88.00568163,32.39068256,37.53013022
CFD-LM-238-129-N.jpg,262.429038,116.0387866,44.58095589,51.12445498
CFD-LM-239-075-N.jpg,277.1154994,98,35.47980407,42.73271155
CFD-LM-240-013-N.jpg,296.3308961,79.15806971,28.85108176,30.364271
CFD-LM-241-125-N.jpg,279.1791539,99.12618221,36.30400927,41.78508368
CFD-LM-242-002-N.jpg,283.1430734,93.02150289,32.93413908,39.32560782
CFD-LM-243-075-N.jpg,266.3681663,83.02409289,32.69145369,36.72864201
CFD-LM-244-068-N.jpg,263.6152499,95.13148795,37.84135279,41.70044373
CFD-LM-246-087-N.jpg,274.3574311,99.02019996,35.5966645,42.39981819
CFD-LM-247-095-N.jpg,282.1435805,96.04686356,35.32049979,39.83747999
CFD-LM-248-089-N.jpg,273.1830888,87.09190548,33.4162588,37.51486511
CFD-LM-249-001-N.jpg,281.0871751,85.0940656,31.85612653,35.14719633
CFD-LM-250-077-N.jpg,285.1122586,90.13878189,33.87919711,36.1538804
CFD-LM-251-073-N.jpg,273.0293025,91.00549434,34.71151196,39.27796812
CFD-LM-252-076-N.jpg,266.3174797,111.0720487,42.45788216,48.21637079
CFD-LM-253-075-N.jpg,272.2223356,98.00510191,36.48379756,43.23930089
CFD-MF-300-002-N.jpg,256.1581543,80.15609771,31.88824914,37.78157966
CFD-MF-301-024-N.jpg,258.001938,85.0529247,33.79275909,37.23357053
CFD-MF-302-027-N.jpg,251.007968,93.02150289,37.13761773,43.83872244
CFD-MF-303-013-N.jpg,220.1113355,101.0445446,46.16495377,52.77308519
CFD-MF-304-018-N.jpg,271.0903908,114.0394669,41.88905432,48.65898201
CFD-MF-305-014-N.jpg,243.0082303,104,43.17456302,49.52370587
CFD-MF-306-003-N.jpg,275.116339,94.1328848,36.84356687,37.74945289
CFD-MF-307-002-N.jpg,260.0692216,105.0047618,41.79454505,46.31369466
CFD-MF-308-001-N.jpg,246.018292,97.04638066,41.2315985,44.71062984
CFD-MF-309-002-N.jpg,260.0942137,106.0047169,40.25480466,48.88612074
CFD-MF-310-027-N.jpg,261.2316979,109.0045871,42.29351301,47.88237245
CFD-MF-311-001-N.jpg,278.1456453,112.0178557,39.94543788,48.32788402
CFD-MF-312-002-N.jpg,259.0945773,78.00640999,30.40841006,37.10030839
CFD-MF-313-002-N.jpg,269.5366394,99.04544412,36.29467116,42.08396858
CFD-MF-314-001-N.jpg,262.1907702,117.0042734,44.92224408,51.62762552
CFD-MF-315-002-N.jpg,259.2778432,113.039816,43.47824241,50.76190215
CFD-MF-316-001-N.jpg,240.2519511,101.1236866,43.61169531,47.56871057
CFD-MF-317-002-N.jpg,281.2152201,95.00526301,34.34542129,39.46705204
CFD-MF-318-022-N.jpg,268.2685222,95.00526301,35.60489523,41.21539467
CFD-MF-319-016-N.jpg,259.1563235,90.00555538,35.48629201,41.22650997
CFD-MF-320-002-N.jpg,252.0178565,84.02380615,33.89708328,38.50630957
CFD-MF-321-003-N.jpg,265.1886121,101.0049504,38.2825799,45.62090573
CFD-MF-322-020-N.jpg,263.1216449,98.08159868,38.07394583,44.11113821
CFD-MF-323-001-N.jpg,237.0189866,82.02438662,37.28252737,38.77663349
CFD-MF-324-031-N.jpg,262.0686933,95.08417324,38.31453265,41.02180658
CFD-MF-325-002-N.jpg,265.680259,104.2353107,40.80017475,45.05255688
CFD-MF-326-016-N.jpg,239.3532954,98.00510191,40.03111567,49.64114021
CFD-MF-327-002-N.jpg,241.2073797,86.02325267,35.044828,42.86331352
CFD-MF-328-020-N.jpg,243.0740628,96.04686356,40.39783973,46.18954793
CFD-MF-329-001-N.jpg,260.3247971,83.21658489,33.94426186,37.05805495
CFD-MF-330-001-N.jpg,248.0503981,95,38.66419974,44.24306108
CFD-MF-331-010-N.jpg,307.0146576,119.0168055,38.24814929,45.8122743
CFD-MF-332-014-N.jpg,264.0018939,106.0047169,41.41732987,45.95711969
CFD-MF-333-012-N.jpg,276.0018116,114.0043859,41.69758805,48.38966113
CFD-MF-334-002-N.jpg,274.0164229,131.0610545,48.02742547,54.5568051
CFD-MF-335-002-N.jpg,250.0079999,88.00568163,36.0643609,40.73279642
CFD-MF-336-016-N.jpg,252,100.0049999,39.30487668,46.81433336
CFD-MF-337-026-N.jpg,232.1378901,107.2986486,46.64412014,50.85239207
CFD-MF-338-001-N.jpg,258.0949438,119.0672079,47.0273227,51.47266952
CFD-MF-339-002-N.jpg,259.1563235,86,33.68140778,40.01747459
CFD-MF-340-026-N.jpg,264.1211843,105.0761629,39.18835621,47.01980072
CFD-MF-341-018-N.jpg,268.0018657,93.00537619,37.85344352,38.65028752
CFD-MF-342-022-N.jpg,246.1300469,99.04544412,40.50490416,46.87982648
CFD-MF-343-001-N.jpg,265.0075471,101.0198,39.62804205,43.93488029
CFD-MF-344-012-N.jpg,254,107.0046728,42.40363174,48.30986807
CFD-MF-345-025-N.jpg,251.0318705,111.0045044,44.54082727,51.26074281
CFD-MF-346-008-N.jpg,263.1900454,83.09632964,32.17887752,36.98493276
CFD-MF-347-001-N.jpg,266.1879036,92.00543462,34.40895423,42.24872625
CFD-MF-348-018-N.jpg,258,96.00520819,38.39065776,43.34215376
CFD-MF-349-036-N.jpg,273.1483114,97.08243919,36.47800904,41.14503046
CFD-MF-350-029-N.jpg,268.0018657,83.05419917,34.03271126,34.79057003
CFD-MF-351-017-N.jpg,257.0486335,91.08786966,37.22512207,40.86721727
CFD-MF-352-054-N.jpg,241.0331927,100.0449899,41.93225672,48.62134553
CFD-MF-353-204-N.jpg,238.0189068,85.02352616,36.12271115,42.02831244
CFD-MF-354-067-N.jpg,264.1211843,94.04786016,36.53627535,41.40748356
CFD-MF-355-022-N.jpg,262.2308144,94.08506789,37.37028474,41.67661046
CFD-MF-356-017-N.jpg,249.2007223,97.0051545,38.7264956,45.90561624
CFD-MF-357-002-N.jpg,243.1316516,83.05419917,35.49302126,39.94505539
CFD-MF-358-001-N.jpg,253.007905,102.0049018,40.23604568,46.49652295
CFD-MF-359-019-N.jpg,257.0700294,91,38.24890195,38.39987183
CFD-MF-360-106-N.jpg,277.0288794,95.00526301,34.36147171,41.85534616
CFD-MF-361-006-N.jpg,251.1274577,107.01869,43.1603134,49.09999948
CFD-MM-300-035-N.jpg,258.001938,96.04686356,36.07601156,42.81202277
CFD-MM-301-011-N.jpg,250.0179994,92,37.6046352,43.47689947
CFD-MM-302-002-N.jpg,247.2913262,95.18928511,38.85319046,44.91564853
CFD-MM-303-002-N.jpg,270,91,35.33615126,38.87968965
CFD-MM-304-002-N.jpg,294.0425139,104.0768947,36.08171718,40.76707944
CFD-MM-305-003-N.jpg,258.1937257,92.08691547,38.17185032,40.33489863
CFD-MM-306-010-N.jpg,256.0078124,83.09632964,32.37031954,40.05563705
CFD-MM-307-002-N.jpg,249,95.04735662,41.13573565,42.39754432
CFD-MM-308-001-N.jpg,260.0307674,99.04544412,38.59006198,43.92155238
CFD-MM-309-027-N.jpg,259.0482581,93.00537619,36.05089382,42.88563379
CFD-MM-310-001-N.jpg,250.049995,93.04837452,39.19928918,42.45497754
CFD-MM-311-001-N.jpg,261.3235542,80.05623024,32.30768129,35.53767779
CFD-MM-312-002-N.jpg,270.0166662,83.05419917,32.2642299,36.1637973
CFD-MM-313-002-N.jpg,267.0018727,99.02019996,36.62796459,42.0971951
CFD-MM-314-062-N.jpg,281.0017794,73.00684899,27.0150886,31.27219325
CFD-MM-315-013-N.jpg,252.0714185,92.00543462,38.02264636,42.40380789
CFD-MM-316-156-N.jpg,246.0995733,82.02438662,33.13400485,39.74037526
CFD-MM-317-061-N.jpg,260.4323329,95.13148795,37.96633887,42.41544585
CFD-MM-318-003-N.jpg,243.1008021,107.01869,44.10613545,51.46271662
CFD-MM-319-052-N.jpg,254.1967742,92.00543462,36.97398547,42.71000407
CFD-MM-320-124-N.jpg,242.0516474,79.00632886,33.08956047,39.29500638
CFD-MM-321-021-N.jpg,280.1142624,86,31.59065515,36.98513035
CFD-MM-322-002-N.jpg,256.1952381,101.0049504,39.96108922,46.51336446
CFD-MM-323-053-N.jpg,242.1321953,105.1712889,43.90281414,49.98791148
CFD-MM-324-069-N.jpg,260.4323329,96.02083107,37.59612719,43.60778624
CFD-MM-325-002-N.jpg,254.0964384,107.0046728,42.4339016,49.33063793
CFD-WF-001-003-N.jpg,260.0480725,75,29.94462406,33.759156
CFD-WF-002-004-N.jpg,247.1639132,76.23647421,33.61501679,34.92232089
CFD-WF-003-003-N.jpg,265.0924367,80,32.25826145,34.61935939
CFD-WF-005-010-N.jpg,263.0076045,80.00624976,32.25439135,35.14016842
CFD-WF-007-001-N.jpg,275.3071013,84.00595217,32.51553422,34.46044478
CFD-WF-010-004-N.jpg,257.2353008,95.08417324,37.73686465,43.84554358
CFD-WF-011-002-N.jpg,248.07257,92.02173656,38.50703345,42.45783935
CFD-WF-012-002-N.jpg,250.1619475,97.02061637,40.27762901,43.70374033
CFD-WF-013-003-N.jpg,276.028984,88,33.30991937,36.30219177
CFD-WF-014-002-N.jpg,273.0073259,93,34.95484159,40.19262787
CFD-WF-015-006-N.jpg,251.0717029,99.18165153,41.01099937,44.38053362
CFD-WF-016-015-N.jpg,252.0178565,95.04735662,39.21979116,43.08501946
CFD-WF-017-003-N.jpg,238.0525152,90.08884504,38.07004252,45.02348188
CFD-WF-018-017-N.jpg,251.0497959,97.08243919,38.70331111,46.39340635
CFD-WF-019-005-N.jpg,252.2399651,101.0049504,39.98610602,47.94742987
CFD-WF-020-002-N.jpg,241.0518616,99.02019996,41.60872246,47.80930695
CFD-WF-021-002-N.jpg,243.5261793,96.42095208,41.33461379,45.00510976
CFD-WF-022-017-N.jpg,276.028984,100.0049999,37.37518323,42.20471532
CFD-WF-024-003-N.jpg,248.0080644,92.00543462,38.89770148,42.12068588
CFD-WF-025-019-N.jpg,239.1024885,88.141931,39.97226027,40.53854844
CFD-WF-026-002-N.jpg,266.0300735,96.02083107,37.27499713,42.32555714
CFD-WF-027-003-N.jpg,283.0282671,78.02563681,27.70104547,32.05427856
CFD-WF-028-023-N.jpg,262.0477056,109.1146186,41.31628047,48.94968178
CFD-WF-029-002-N.jpg,246,86.092973,38.28223467,38.47204161
CFD-WF-030-002-N.jpg,246.0020325,92,40.35495,41.59381465
CFD-WF-031-027-N.jpg,272.0165436,80.05623024,30.88368349,34.69515353
CFD-WF-033-002-N.jpg,257.0700294,90.02221948,36.87159537,40.44724452
CFD-WF-034-006-N.jpg,246.0995733,84.02380615,35.74785735,38.76771085
CFD-WF-035-024-N.jpg,268.1510768,91.00549434,35.41654525,39.75958865
CFD-WF-036-023-N.jpg,233.0021459,78.05767099,35.43639665,38.47658802
CFD-WF-037-029-N.jpg,255.0490149,86.02325267,34.6150206,40.3297527
CFD-WF-038-021-N.jpg,260.0173071,89.0056178,35.84481224,39.92044493
CFD-WF-039-025-N.jpg,239.0334705,83.05419917,38.61440749,37.90064369
CFD-WF-200-099-N.jpg,282.0868661,102.0441081,36.94301004,42.8240984
CFD-WF-201-156-N.jpg,259.1929783,94.02127419,37.80890963,41.71339403
CFD-WF-202-056-N.jpg,255.0019608,120,47.92302938,53.13010235
CFD-WF-203-229-N.jpg,281.0017794,86.02325267,32.57588297,35.49534946
CFD-WF-204-038-N.jpg,259.0077219,88.00568163,34.43530827,40.84871473
CFD-WF-205-006-N.jpg,238.0336111,108.0046295,45.43704614,52.09286309
CFD-WF-206-147-N.jpg,247.0506021,90.08884504,38.46930964,41.75886386
CFD-WF-207-014-N.jpg,262.1545346,81.09870529,32.84565511,35.66199158
CFD-WF-208-068-N.jpg,261.0938529,101.0049504,39.53898917,45.35981011
CFD-WF-209-052-N.jpg,287.015679,87.00574694,31.19119264,36.54172963
CFD-WF-210-086-N.jpg,244.0184419,75.00666637,33.5265215,34.80898346
CFD-WF-211-001-N.jpg,266.2705391,87,32.40941789,39.60296725
CFD-WF-212-050-N.jpg,270.4163457,86.02325267,31.49100222,38.37370038
CFD-WF-213-031-N.jpg,264.0075756,80.02499609,30.96286978,35.4716826
CFD-WF-214-122-N.jpg,275.0163631,100.0049999,37.90721333,41.11468395
CFD-WF-215-145-N.jpg,310.04032,108.0740487,35.97256261,39.45963279
CFD-WF-216-079-N.jpg,295,81.0246876,28.43895707,32.27638306
CFD-WF-217-085-N.jpg,257.0175091,83.02409289,34.05107371,37.55703635
CFD-WF-218-087-N.jpg,261.0689564,91.02197537,36.0328678,40.39693255
CFD-WF-219-038-N.jpg,270,103,39.02156829,44.65937901
CFD-WF-220-101-N.jpg,273.117191,94,34.79697493,39.82156411
CFD-WF-221-005-N.jpg,262.0686933,101.0445446,40.88069704,43.48339362
CFD-WF-222-092-N.jpg,263.1900454,94,36.77052834,42.12895575
CFD-WF-223-133-N.jpg,280.0017857,79,29.87203013,33.28528712
CFD-WF-224-099-N.jpg,283.3460781,95.08417324,34.92265058,39.55285735
CFD-WF-225-101-N.jpg,266.1202736,102.1224755,40.48008889,42.90459456
CFD-WF-226-095-N.jpg,265.1527861,95.0210503,36.87551103,41.71730504
CFD-WF-227-002-N.jpg,266.2705391,88.02272434,34.86733853,38.45925504
CFD-WF-228-196-N.jpg,278.1150841,90.00555538,33.6663513,37.86703363
CFD-WF-229-004-N.jpg,240.1686907,107.0747403,46.92932805,49.16026377
CFD-WF-230-158-N.jpg,274.182421,85.00588215,31.69040051,37.25609664
CFD-WF-231-099-N.jpg,271.5326868,106.1696755,40.8767724,44.69034103
CFD-WF-232-161-N.jpg,285.0438563,83.00602388,29.71216578,34.88443906
CFD-WF-233-112-N.jpg,247.1639132,87.05170877,37.12413993,40.46206521
CFD-WF-234-086-N.jpg,256.4390766,85.02352616,34.92922519,38.14567036
CFD-WF-235-121-N.jpg,268.0671558,99.00505038,37.79750462,43.68182542
CFD-WF-236-107-N.jpg,261.1551263,115,42.7167976,53.15948265
